lc,track_id,time_iso,day_hour,lon,lat,pv_anom_330,area_deg2
lc1,0,2000-01-11T06:00:00,246.0,60.9792,49.2945,6.522965e-01,214.654
lc1,0,2000-01-11T07:00:00,247.0,62.5486,49.2070,6.705103e-01,209.025
lc1,0,2000-01-11T08:00:00,248.0,64.0715,49.1248,6.670303e-01,202.830
lc1,0,2000-01-11T09:00:00,249.0,65.6133,49.0409,6.791148e-01,191.625
lc1,0,2000-01-11T10:00:00,250.0,67.1144,48.9588,6.832242e-01,186.954
lc1,0,2000-01-11T11:00:00,251.0,68.5866,48.8615,6.906209e-01,182.549
lc1,0,2000-01-11T12:00:00,252.0,70.0755,48.7872,6.855769e-01,176.063
lc1,0,2000-01-11T13:00:00,253.0,71.5803,48.7382,6.796207e-01,174.762
lc1,0,2000-01-11T14:00:00,254.0,73.0506,48.6781,6.819730e-01,172.827
lc1,0,2000-01-11T15:00:00,255.0,74.6133,48.6299,6.712942e-01,171.290
lc1,0,2000-01-11T16:00:00,256.0,76.1822,48.5980,6.587629e-01,170.397
lc1,0,2000-01-11T17:00:00,257.0,77.8524,48.5918,6.397929e-01,171.774
lc1,0,2000-01-11T18:00:00,258.0,79.5627,48.5960,6.306348e-01,165.554
lc1,0,2000-01-11T19:00:00,259.0,81.3257,48.6013,6.171217e-01,160.490
lc1,0,2000-01-11T20:00:00,260.0,83.0865,48.6440,6.092215e-01,161.486
lc1,0,2000-01-11T21:00:00,261.0,84.8876,48.7142,6.131201e-01,158.798
lc1,0,2000-01-11T22:00:00,262.0,86.6665,48.7452,6.197410e-01,153.873
lc1,0,2000-01-11T23:00:00,263.0,88.5135,48.8041,6.127763e-01,152.499
lc1,0,2000-01-12T00:00:00,264.0,90.3736,48.8559,6.151953e-01,154.887
lc1,0,2000-01-12T01:00:00,265.0,92.3349,48.9163,6.162491e-01,152.121
lc1,0,2000-01-12T02:00:00,266.0,94.3594,48.9697,6.141281e-01,150.854
lc1,0,2000-01-12T03:00:00,267.0,96.4917,49.0287,6.086407e-01,151.725
lc1,1,2000-01-09T04:00:00,196.0,43.7087,48.5236,5.799470e-01,282.937
lc1,1,2000-01-09T05:00:00,197.0,44.7922,48.5172,5.937438e-01,282.244
lc1,1,2000-01-09T06:00:00,198.0,45.8626,48.5283,5.918827e-01,281.932
lc1,1,2000-01-09T07:00:00,199.0,46.9307,48.4995,6.016216e-01,283.482
lc1,1,2000-01-09T08:00:00,200.0,48.0269,48.4616,5.934296e-01,283.120
lc1,1,2000-01-09T09:00:00,201.0,49.1134,48.4693,6.121063e-01,283.198
lc1,1,2000-01-09T10:00:00,202.0,50.2225,48.4360,6.078868e-01,278.960
lc1,1,2000-01-09T11:00:00,203.0,51.3240,48.4440,5.834842e-01,282.830
lc1,1,2000-01-09T12:00:00,204.0,52.4403,48.4276,5.935535e-01,283.128
lc1,1,2000-01-09T13:00:00,205.0,53.6023,48.4417,5.979328e-01,281.653
lc1,1,2000-01-09T14:00:00,206.0,54.8217,48.4445,5.822163e-01,277.996
lc1,1,2000-01-09T15:00:00,207.0,56.0427,48.4449,5.928226e-01,276.594
lc1,1,2000-01-09T16:00:00,208.0,57.3046,48.4542,5.871034e-01,279.038
lc1,1,2000-01-09T17:00:00,209.0,58.6203,48.4932,5.806594e-01,277.489
lc1,1,2000-01-09T18:00:00,210.0,59.9448,48.4764,5.635533e-01,275.049
lc1,1,2000-01-09T19:00:00,211.0,61.2744,48.4721,5.514536e-01,275.049
lc1,1,2000-01-09T20:00:00,212.0,62.6782,48.4873,5.599203e-01,273.837
lc1,1,2000-01-09T21:00:00,213.0,64.1028,48.5200,5.536327e-01,268.251
lc1,1,2000-01-09T22:00:00,214.0,65.5452,48.5509,5.541563e-01,263.507
lc1,1,2000-01-09T23:00:00,215.0,67.0055,48.6064,5.429411e-01,258.088
lc1,1,2000-01-10T00:00:00,216.0,68.5555,48.6588,5.401154e-01,255.427
lc1,1,2000-01-10T01:00:00,217.0,70.1356,48.7522,5.479031e-01,255.079
lc1,1,2000-01-10T02:00:00,218.0,71.7565,48.8361,5.432658e-01,254.502
lc1,1,2000-01-10T03:00:00,219.0,73.4634,48.9487,5.640740e-01,249.349
lc1,1,2000-01-10T04:00:00,220.0,75.1810,49.0126,5.597954e-01,246.416
lc1,1,2000-01-10T05:00:00,221.0,76.9661,49.1577,5.732861e-01,245.651
lc1,1,2000-01-10T06:00:00,222.0,78.8272,49.2852,5.848546e-01,242.149
lc1,1,2000-01-10T07:00:00,223.0,80.6693,49.4001,5.902901e-01,244.580
lc1,1,2000-01-10T08:00:00,224.0,82.6075,49.5574,5.790310e-01,248.322
lc1,1,2000-01-10T09:00:00,225.0,84.5688,49.6964,5.881968e-01,252.309
lc1,1,2000-01-10T10:00:00,226.0,86.5461,49.8626,5.747180e-01,253.348
lc1,1,2000-01-10T11:00:00,227.0,88.5082,49.9755,5.728159e-01,250.884
lc1,1,2000-01-10T12:00:00,228.0,90.5066,50.1111,5.745721e-01,254.507
lc1,1,2000-01-10T13:00:00,229.0,92.4677,50.1585,5.699034e-01,250.709
lc1,1,2000-01-10T14:00:00,230.0,94.3855,50.2261,5.965304e-01,248.800
lc1,1,2000-01-10T15:00:00,231.0,96.3162,50.2803,6.120381e-01,244.574
lc1,1,2000-01-10T16:00:00,232.0,98.2203,50.2967,6.319518e-01,240.772
lc1,1,2000-01-10T17:00:00,233.0,100.1152,50.3117,6.362147e-01,239.236
lc1,1,2000-01-10T18:00:00,234.0,101.9226,50.2914,6.408668e-01,237.881
lc1,1,2000-01-10T19:00:00,235.0,103.7930,50.2968,6.479340e-01,235.327
lc1,1,2000-01-10T20:00:00,236.0,105.5562,50.2732,6.462989e-01,234.387
lc1,1,2000-01-10T21:00:00,237.0,107.2725,50.2237,6.430163e-01,234.539
lc1,1,2000-01-10T22:00:00,238.0,108.8799,50.1242,6.533828e-01,231.325
lc1,1,2000-01-10T23:00:00,239.0,110.4543,50.0194,6.492162e-01,230.536
lc1,1,2000-01-11T00:00:00,240.0,111.9800,49.8904,6.384273e-01,229.900
lc1,1,2000-01-11T01:00:00,241.0,113.4347,49.7771,6.332765e-01,225.853
lc1,1,2000-01-11T02:00:00,242.0,114.8990,49.6504,6.137352e-01,221.149
lc1,1,2000-01-11T03:00:00,243.0,116.3690,49.5301,6.137342e-01,221.763
lc1,1,2000-01-11T04:00:00,244.0,117.8827,49.4315,6.303158e-01,220.693
lc1,1,2000-01-11T05:00:00,245.0,119.4431,49.3764,6.529818e-01,218.283
lc1,1,2000-01-11T06:00:00,246.0,121.0018,49.3010,6.525898e-01,211.124
lc1,1,2000-01-11T07:00:00,247.0,122.5637,49.2122,6.612315e-01,206.298
lc1,1,2000-01-11T08:00:00,248.0,124.0985,49.1257,6.751571e-01,201.701
lc1,1,2000-01-11T09:00:00,249.0,125.6040,49.0279,6.651444e-01,195.963
lc1,1,2000-01-11T10:00:00,250.0,127.0939,48.9410,6.780562e-01,191.470
lc1,1,2000-01-11T11:00:00,251.0,128.5710,48.8460,6.825280e-01,181.496
lc1,1,2000-01-11T12:00:00,252.0,130.0410,48.7854,6.870666e-01,177.722
lc1,1,2000-01-11T13:00:00,253.0,131.5530,48.7341,6.818194e-01,177.934
lc1,1,2000-01-11T14:00:00,254.0,133.0767,48.6880,6.705332e-01,171.287
lc1,1,2000-01-11T15:00:00,255.0,134.5994,48.6210,6.658082e-01,166.292
lc1,1,2000-01-11T16:00:00,256.0,136.1866,48.6108,6.636410e-01,166.476
lc1,1,2000-01-11T17:00:00,257.0,137.8598,48.5844,6.433554e-01,165.545
lc1,1,2000-01-11T18:00:00,258.0,139.5926,48.6041,6.440897e-01,167.921
lc1,1,2000-01-11T19:00:00,259.0,141.3245,48.6016,6.101122e-01,164.366
lc1,1,2000-01-11T20:00:00,260.0,143.0650,48.6280,6.013927e-01,157.797
lc1,1,2000-01-11T21:00:00,261.0,144.8594,48.6930,6.189499e-01,157.848
lc1,1,2000-01-11T22:00:00,262.0,146.6559,48.7497,6.074233e-01,155.198
lc1,1,2000-01-11T23:00:00,263.0,148.5180,48.8047,6.001019e-01,155.023
lc1,1,2000-01-12T00:00:00,264.0,150.3803,48.8483,6.177211e-01,151.236
lc1,1,2000-01-12T01:00:00,265.0,152.3329,48.9039,6.024737e-01,154.887
lc1,1,2000-01-12T02:00:00,266.0,154.3722,48.9847,5.997958e-01,154.333
lc1,1,2000-01-12T03:00:00,267.0,156.4659,49.0417,6.028690e-01,153.155
lc1,2,2000-01-09T04:00:00,196.0,103.6967,48.4968,5.844288e-01,286.215
lc1,2,2000-01-09T05:00:00,197.0,104.7756,48.5148,5.999222e-01,280.230
lc1,2,2000-01-09T06:00:00,198.0,105.8717,48.5183,5.966072e-01,280.274
lc1,2,2000-01-09T07:00:00,199.0,106.9361,48.4892,6.079230e-01,282.363
lc1,2,2000-01-09T08:00:00,200.0,108.0259,48.4761,6.086760e-01,280.202
lc1,2,2000-01-09T09:00:00,201.0,109.1207,48.4612,6.076989e-01,280.937
lc1,2,2000-01-09T10:00:00,202.0,110.2068,48.4354,6.045074e-01,279.232
lc1,2,2000-01-09T11:00:00,203.0,111.3036,48.4260,5.957355e-01,283.120
lc1,2,2000-01-09T12:00:00,204.0,112.4549,48.4237,5.884466e-01,279.431
lc1,2,2000-01-09T13:00:00,205.0,113.5892,48.3930,6.020246e-01,280.620
lc1,2,2000-01-09T14:00:00,206.0,114.7655,48.4118,5.876946e-01,280.857
lc1,2,2000-01-09T15:00:00,207.0,116.0385,48.4584,5.818443e-01,283.761
lc1,2,2000-01-09T16:00:00,208.0,117.2983,48.4517,5.708981e-01,282.650
lc1,2,2000-01-09T17:00:00,209.0,118.5892,48.4772,5.761514e-01,278.618
lc1,2,2000-01-09T18:00:00,210.0,119.9223,48.4637,5.751343e-01,278.880
lc1,2,2000-01-09T19:00:00,211.0,121.3058,48.4968,5.545678e-01,274.933
lc1,2,2000-01-09T20:00:00,212.0,122.6771,48.5153,5.578041e-01,271.072
lc1,2,2000-01-09T21:00:00,213.0,124.0726,48.5135,5.563102e-01,269.873
lc1,2,2000-01-09T22:00:00,214.0,125.5470,48.5642,5.491409e-01,267.049
lc1,2,2000-01-09T23:00:00,215.0,127.0238,48.5956,5.447741e-01,264.901
lc1,2,2000-01-10T00:00:00,216.0,128.5798,48.6717,5.376749e-01,259.226
lc1,2,2000-01-10T01:00:00,217.0,130.1117,48.7405,5.374203e-01,256.511
lc1,2,2000-01-10T02:00:00,218.0,131.7562,48.8345,5.457816e-01,249.658
lc1,2,2000-01-10T03:00:00,219.0,133.4140,48.9292,5.639892e-01,250.421
lc1,2,2000-01-10T04:00:00,220.0,135.1715,49.0422,5.675268e-01,247.412
lc1,2,2000-01-10T05:00:00,221.0,136.9598,49.1525,5.799494e-01,246.858
lc1,2,2000-01-10T06:00:00,222.0,138.7589,49.2613,5.829358e-01,245.100
lc1,2,2000-01-10T07:00:00,223.0,140.6931,49.4129,5.904703e-01,246.042
lc1,2,2000-01-10T08:00:00,224.0,142.6343,49.5514,5.830064e-01,250.514
lc1,2,2000-01-10T09:00:00,225.0,144.5724,49.7198,5.813560e-01,250.481
lc1,2,2000-01-10T10:00:00,226.0,146.5081,49.8293,5.780983e-01,255.606
lc1,2,2000-01-10T11:00:00,227.0,148.5195,49.9812,5.727968e-01,252.673
lc1,2,2000-01-10T12:00:00,228.0,150.5045,50.1143,5.654635e-01,253.233
lc1,2,2000-01-10T13:00:00,229.0,152.4407,50.1708,5.771465e-01,251.448
lc1,2,2000-01-10T14:00:00,230.0,154.3884,50.2349,6.095462e-01,249.274
lc1,2,2000-01-10T15:00:00,231.0,156.3093,50.2806,6.300364e-01,245.872
lc1,2,2000-01-10T16:00:00,232.0,158.2116,50.3064,6.423230e-01,239.819
lc1,2,2000-01-10T17:00:00,233.0,160.1339,50.3320,6.472111e-01,239.020
lc1,2,2000-01-10T18:00:00,234.0,162.0037,50.3198,6.423020e-01,237.995
lc1,2,2000-01-10T19:00:00,235.0,163.7756,50.2963,6.443024e-01,235.374
lc1,2,2000-01-10T20:00:00,236.0,165.5118,50.2700,6.571302e-01,237.377
lc1,2,2000-01-10T21:00:00,237.0,167.2546,50.2140,6.589737e-01,236.126
lc1,2,2000-01-10T22:00:00,238.0,168.9139,50.1380,6.464248e-01,230.581
lc1,2,2000-01-10T23:00:00,239.0,170.4597,50.0221,6.471915e-01,227.686
lc1,2,2000-01-11T00:00:00,240.0,171.9568,49.8878,6.422606e-01,228.347
lc1,2,2000-01-11T01:00:00,241.0,173.4641,49.7906,6.278005e-01,228.195
lc1,2,2000-01-11T02:00:00,242.0,174.9024,49.6481,6.142130e-01,226.366
lc1,2,2000-01-11T03:00:00,243.0,176.3628,49.5278,6.129599e-01,225.335
lc1,2,2000-01-11T04:00:00,244.0,177.8433,49.4190,6.318746e-01,218.169
lc1,2,2000-01-11T05:00:00,245.0,179.4323,49.3697,6.497078e-01,213.107
lc1,2,2000-01-11T06:00:00,246.0,180.9951,49.3030,6.616087e-01,210.850
lc1,2,2000-01-11T07:00:00,247.0,182.5706,49.2100,6.553960e-01,208.484
lc1,2,2000-01-11T08:00:00,248.0,184.1040,49.1240,6.728883e-01,200.478
lc1,2,2000-01-11T09:00:00,249.0,185.6169,49.0361,6.789885e-01,193.056
lc1,2,2000-01-11T10:00:00,250.0,187.0993,48.9519,6.732302e-01,183.438
lc1,2,2000-01-11T11:00:00,251.0,188.5817,48.8612,6.783228e-01,182.175
lc1,2,2000-01-11T12:00:00,252.0,190.0630,48.7824,6.852765e-01,177.593
lc1,2,2000-01-11T13:00:00,253.0,191.5275,48.7205,6.893716e-01,169.880
lc1,2,2000-01-11T14:00:00,254.0,193.0654,48.6938,6.705284e-01,172.308
lc1,2,2000-01-11T15:00:00,255.0,194.5833,48.6319,6.672912e-01,168.897
lc1,2,2000-01-11T16:00:00,256.0,196.2229,48.6112,6.553988e-01,167.747
lc1,2,2000-01-11T17:00:00,257.0,197.8391,48.5775,6.432581e-01,167.849
lc1,2,2000-01-11T18:00:00,258.0,199.6196,48.6118,6.326976e-01,161.565
lc1,2,2000-01-11T19:00:00,259.0,201.3159,48.6110,6.102161e-01,160.152
lc1,2,2000-01-11T20:00:00,260.0,203.0930,48.6606,6.163640e-01,157.939
lc1,2,2000-01-11T21:00:00,261.0,204.8543,48.6931,6.126380e-01,155.136
lc1,2,2000-01-11T22:00:00,262.0,206.6301,48.7348,6.087279e-01,153.934
lc1,2,2000-01-11T23:00:00,263.0,208.4910,48.7965,6.092944e-01,152.296
lc1,2,2000-01-12T00:00:00,264.0,210.4188,48.8637,6.133628e-01,152.331
lc1,2,2000-01-12T01:00:00,265.0,212.3528,48.9309,6.133718e-01,152.069
lc1,2,2000-01-12T02:00:00,266.0,214.3517,48.9805,6.138692e-01,153.417
lc1,2,2000-01-12T03:00:00,267.0,216.4566,49.0226,5.987287e-01,150.800
lc1,3,2000-01-09T04:00:00,196.0,163.7139,48.5114,5.877919e-01,285.834
lc1,3,2000-01-09T05:00:00,197.0,164.8074,48.5140,5.968866e-01,286.765
lc1,3,2000-01-09T06:00:00,198.0,165.8613,48.5144,5.887933e-01,282.284
lc1,3,2000-01-09T07:00:00,199.0,166.9692,48.5332,6.064787e-01,277.945
lc1,3,2000-01-09T08:00:00,200.0,168.0316,48.4699,6.022358e-01,283.902
lc1,3,2000-01-09T09:00:00,201.0,169.1198,48.4520,6.068692e-01,281.224
lc1,3,2000-01-09T10:00:00,202.0,170.1929,48.4295,6.096129e-01,281.970
lc1,3,2000-01-09T11:00:00,203.0,171.3232,48.4227,6.048970e-01,279.185
lc1,3,2000-01-09T12:00:00,204.0,172.4494,48.4306,5.928435e-01,279.136
lc1,3,2000-01-09T13:00:00,205.0,173.6063,48.4157,5.929213e-01,285.954
lc1,3,2000-01-09T14:00:00,206.0,174.8029,48.4632,5.931115e-01,282.631
lc1,3,2000-01-09T15:00:00,207.0,176.0714,48.4540,5.898771e-01,279.431
lc1,3,2000-01-09T16:00:00,208.0,177.3085,48.4670,5.839972e-01,277.996
lc1,3,2000-01-09T17:00:00,209.0,178.5940,48.4768,5.767636e-01,276.778
lc1,3,2000-01-09T18:00:00,210.0,179.9474,48.4763,5.815539e-01,272.641
lc1,3,2000-01-09T19:00:00,211.0,181.3157,48.4914,5.686178e-01,272.411
lc1,3,2000-01-09T20:00:00,212.0,182.6827,48.4945,5.563836e-01,268.722
lc1,3,2000-01-09T21:00:00,213.0,184.0898,48.5014,5.491486e-01,267.534
lc1,3,2000-01-09T22:00:00,214.0,185.5110,48.5214,5.526686e-01,260.593
lc1,3,2000-01-09T23:00:00,215.0,187.0290,48.5894,5.435905e-01,260.517
lc1,3,2000-01-10T00:00:00,216.0,188.6122,48.6915,5.429673e-01,260.278
lc1,3,2000-01-10T01:00:00,217.0,190.1482,48.7448,5.397482e-01,255.073
lc1,3,2000-01-10T02:00:00,218.0,191.7878,48.8571,5.393519e-01,253.567
lc1,3,2000-01-10T03:00:00,219.0,193.4336,48.9425,5.711951e-01,248.092
lc1,3,2000-01-10T04:00:00,220.0,195.2172,49.0568,5.742540e-01,247.521
lc1,3,2000-01-10T05:00:00,221.0,196.9793,49.1646,5.746794e-01,247.015
lc1,3,2000-01-10T06:00:00,222.0,198.7982,49.2834,5.811319e-01,246.142
lc1,3,2000-01-10T07:00:00,223.0,200.6769,49.4164,5.907822e-01,246.608
lc1,3,2000-01-10T08:00:00,224.0,202.6255,49.5373,5.847859e-01,242.140
lc1,3,2000-01-10T09:00:00,225.0,204.5514,49.6987,5.838909e-01,252.357
lc1,3,2000-01-10T10:00:00,226.0,206.5569,49.8466,5.702243e-01,251.650
lc1,3,2000-01-10T11:00:00,227.0,208.5520,49.9738,5.746741e-01,255.099
lc1,3,2000-01-10T12:00:00,228.0,210.5110,50.1170,5.622234e-01,253.144
lc1,3,2000-01-10T13:00:00,229.0,212.4574,50.1577,5.761852e-01,249.380
lc1,3,2000-01-10T14:00:00,230.0,214.4116,50.2510,6.031327e-01,248.422
lc1,3,2000-01-10T15:00:00,231.0,216.3257,50.2864,6.098809e-01,243.324
lc1,3,2000-01-10T16:00:00,232.0,218.2398,50.3121,6.356091e-01,242.891
lc1,3,2000-01-10T17:00:00,233.0,220.1188,50.3202,6.401510e-01,239.020
lc1,3,2000-01-10T18:00:00,234.0,221.9594,50.2889,6.517987e-01,238.030
lc1,3,2000-01-10T19:00:00,235.0,223.7923,50.2961,6.472917e-01,237.753
lc1,3,2000-01-10T20:00:00,236.0,225.5700,50.2784,6.449566e-01,231.885
lc1,3,2000-01-10T21:00:00,237.0,227.2526,50.2110,6.503129e-01,236.557
lc1,3,2000-01-10T22:00:00,238.0,228.9062,50.1243,6.509147e-01,235.565
lc1,3,2000-01-10T23:00:00,239.0,230.4841,50.0307,6.458430e-01,229.722
lc1,3,2000-01-11T00:00:00,240.0,231.9823,49.8884,6.453085e-01,225.327
lc1,3,2000-01-11T01:00:00,241.0,233.4341,49.7682,6.399918e-01,223.891
lc1,3,2000-01-11T02:00:00,242.0,234.8773,49.6379,6.148272e-01,222.613
lc1,3,2000-01-11T03:00:00,243.0,236.3562,49.5293,6.121807e-01,216.742
lc1,3,2000-01-11T04:00:00,244.0,237.8638,49.4407,6.199188e-01,216.970
lc1,3,2000-01-11T05:00:00,245.0,239.4239,49.3542,6.422029e-01,215.788
lc1,3,2000-01-11T06:00:00,246.0,240.9822,49.2961,6.522965e-01,214.654
lc1,3,2000-01-11T07:00:00,247.0,242.5469,49.2078,6.705103e-01,209.025
lc1,3,2000-01-11T08:00:00,248.0,244.0682,49.1241,6.670303e-01,202.830
lc1,3,2000-01-11T09:00:00,249.0,245.6134,49.0409,6.791148e-01,191.625
lc1,3,2000-01-11T10:00:00,250.0,247.1111,48.9581,6.832242e-01,186.954
lc1,3,2000-01-11T11:00:00,251.0,248.5865,48.8615,6.906209e-01,182.549
lc1,3,2000-01-11T12:00:00,252.0,250.0750,48.7857,6.855769e-01,176.063
lc1,3,2000-01-11T13:00:00,253.0,251.5784,48.7375,6.796207e-01,174.762
lc1,3,2000-01-11T14:00:00,254.0,253.0505,48.6786,6.819730e-01,172.827
lc1,3,2000-01-11T15:00:00,255.0,254.6104,48.6294,6.712942e-01,171.290
lc1,3,2000-01-11T16:00:00,256.0,256.1791,48.5984,6.587629e-01,170.397
lc1,3,2000-01-11T17:00:00,257.0,257.8585,48.5937,6.397929e-01,171.774
lc1,3,2000-01-11T18:00:00,258.0,259.5603,48.5959,6.306348e-01,165.554
lc1,3,2000-01-11T19:00:00,259.0,261.3248,48.6011,6.171217e-01,160.490
lc1,3,2000-01-11T20:00:00,260.0,263.0863,48.6439,6.092215e-01,161.486
lc1,3,2000-01-11T21:00:00,261.0,264.8872,48.7141,6.131201e-01,158.798
lc1,3,2000-01-11T22:00:00,262.0,266.6698,48.7465,6.197410e-01,153.873
lc1,3,2000-01-11T23:00:00,263.0,268.5132,48.8043,6.127763e-01,152.499
lc1,3,2000-01-12T00:00:00,264.0,270.3749,48.8564,6.151953e-01,154.887
lc1,3,2000-01-12T01:00:00,265.0,272.3340,48.9172,6.162491e-01,152.121
lc1,3,2000-01-12T02:00:00,266.0,274.3581,48.9715,6.141281e-01,150.854
lc1,3,2000-01-12T03:00:00,267.0,276.4852,49.0261,6.086407e-01,151.725
lc1,4,2000-01-09T04:00:00,196.0,223.7091,48.5233,5.799470e-01,282.937
lc1,4,2000-01-09T05:00:00,197.0,224.7930,48.5194,5.937438e-01,282.244
lc1,4,2000-01-09T06:00:00,198.0,225.8626,48.5290,5.918827e-01,281.932
lc1,4,2000-01-09T07:00:00,199.0,226.9309,48.4988,6.016216e-01,283.482
lc1,4,2000-01-09T08:00:00,200.0,228.0283,48.4601,5.934296e-01,283.120
lc1,4,2000-01-09T09:00:00,201.0,229.1112,48.4656,6.121063e-01,283.198
lc1,4,2000-01-09T10:00:00,202.0,230.2254,48.4395,6.078868e-01,278.960
lc1,4,2000-01-09T11:00:00,203.0,231.3243,48.4445,5.834842e-01,282.830
lc1,4,2000-01-09T12:00:00,204.0,232.4391,48.4264,5.935535e-01,283.128
lc1,4,2000-01-09T13:00:00,205.0,233.6042,48.4438,5.979328e-01,281.653
lc1,4,2000-01-09T14:00:00,206.0,234.8218,48.4451,5.822163e-01,277.996
lc1,4,2000-01-09T15:00:00,207.0,236.0398,48.4451,5.928226e-01,276.594
lc1,4,2000-01-09T16:00:00,208.0,237.3019,48.4527,5.871034e-01,277.669
lc1,4,2000-01-09T17:00:00,209.0,238.6140,48.4892,5.806594e-01,277.489
lc1,4,2000-01-09T18:00:00,210.0,239.9450,48.4776,5.635533e-01,275.049
lc1,4,2000-01-09T19:00:00,211.0,241.2741,48.4719,5.480037e-01,275.049
lc1,4,2000-01-09T20:00:00,212.0,242.6787,48.4882,5.599203e-01,273.837
lc1,4,2000-01-09T21:00:00,213.0,244.1018,48.5201,5.536327e-01,268.251
lc1,4,2000-01-09T22:00:00,214.0,245.5462,48.5511,5.541563e-01,263.507
lc1,4,2000-01-09T23:00:00,215.0,247.0061,48.6079,5.429411e-01,258.088
lc1,4,2000-01-10T00:00:00,216.0,248.5552,48.6591,5.401154e-01,255.427
lc1,4,2000-01-10T01:00:00,217.0,250.1346,48.7522,5.479031e-01,255.079
lc1,4,2000-01-10T02:00:00,218.0,251.7540,48.8367,5.432658e-01,255.613
lc1,4,2000-01-10T03:00:00,219.0,253.4649,48.9526,5.640740e-01,249.349
