start	96	2000	1	9	0
	7	105	9.843750	58.131598	1.126337e+01	2000	1	9	0
	7	105	9.843750	58.131598	1.141939e+01	2000	1	9	1
	8	104	11.250000	56.730857	1.165404e+01	2000	1	9	2
	8	104	11.250000	56.730857	1.184649e+01	2000	1	9	3
	8	104	11.250000	56.730857	1.197584e+01	2000	1	9	4
	9	104	12.656250	56.730857	1.209702e+01	2000	1	9	5
	9	104	12.656250	56.730857	1.222451e+01	2000	1	9	6
	10	103	14.062500	55.330112	1.249425e+01	2000	1	9	7
	10	103	14.062500	55.330112	1.267252e+01	2000	1	9	8
	10	103	14.062500	55.330112	1.283032e+01	2000	1	9	9
	10	103	14.062500	55.330112	1.283144e+01	2000	1	9	10
	11	102	15.468750	53.929366	1.291837e+01	2000	1	9	11
	12	102	16.875000	53.929366	1.305015e+01	2000	1	9	12
	12	102	16.875000	53.929366	1.323402e+01	2000	1	9	13
	13	101	18.281250	52.528617	1.334369e+01	2000	1	9	14
	13	101	18.281250	52.528617	1.361475e+01	2000	1	9	15
	13	101	18.281250	52.528617	1.378269e+01	2000	1	9	16
	14	100	19.687500	51.127867	1.382966e+01	2000	1	9	17
	14	100	19.687500	51.127867	1.402780e+01	2000	1	9	18
	15	100	21.093750	51.127867	1.416774e+01	2000	1	9	19
	15	100	21.093750	51.127867	1.431846e+01	2000	1	9	20
	16	99	22.500000	49.727115	1.448903e+01	2000	1	9	21
	16	99	22.500000	49.727115	1.471843e+01	2000	1	9	22
	17	99	23.906250	49.727115	1.479163e+01	2000	1	9	23
	17	99	23.906250	49.727115	1.495998e+01	2000	1	10	0
	18	99	25.312500	49.727115	1.509292e+01	2000	1	10	1
	19	99	26.718750	49.727115	1.519141e+01	2000	1	10	2
	19	99	26.718750	49.727115	1.539317e+01	2000	1	10	3
	20	98	28.125000	48.326361	1.540584e+01	2000	1	10	4
	20	98	28.125000	48.326361	1.560109e+01	2000	1	10	5
	21	98	29.531250	48.326361	1.563045e+01	2000	1	10	6
	21	98	29.531250	48.326361	1.570184e+01	2000	1	10	7
	22	98	30.937500	48.326361	1.585983e+01	2000	1	10	8
	22	98	30.937500	48.326361	1.582334e+01	2000	1	10	9
	23	98	32.343750	48.326361	1.578405e+01	2000	1	10	10
	24	98	33.750000	48.326361	1.579368e+01	2000	1	10	11
	24	98	33.750000	48.326361	1.575809e+01	2000	1	10	12
	25	98	35.156250	48.326361	1.572542e+01	2000	1	10	13
	26	98	36.562500	48.326361	1.557928e+01	2000	1	10	14
	26	98	36.562500	48.326361	1.557703e+01	2000	1	10	15
	27	98	37.968750	48.326361	1.556977e+01	2000	1	10	16
	27	98	37.968750	48.326361	1.544771e+01	2000	1	10	17
	28	97	39.375000	46.925606	1.532296e+01	2000	1	10	18
	28	97	39.375000	46.925606	1.535402e+01	2000	1	10	19
	29	97	40.781250	46.925606	1.515290e+01	2000	1	10	20
	29	97	40.781250	46.925606	1.505853e+01	2000	1	10	21
	30	97	42.187500	46.925606	1.503503e+01	2000	1	10	22
	31	97	43.593750	46.925606	1.494782e+01	2000	1	10	23
	31	97	43.593750	46.925606	1.485806e+01	2000	1	11	0
	32	97	45.000000	46.925606	1.472695e+01	2000	1	11	1
	32	96	45.000000	45.524850	1.468086e+01	2000	1	11	2
	33	97	46.406250	46.925606	1.452085e+01	2000	1	11	3
	34	97	47.812500	46.925606	1.433014e+01	2000	1	11	4
	34	96	47.812500	45.524850	1.414585e+01	2000	1	11	5
	35	96	49.218750	45.524850	1.406198e+01	2000	1	11	6
	36	97	50.625000	46.925606	1.390207e+01	2000	1	11	7
	36	97	50.625000	46.925606	1.362869e+01	2000	1	11	8
	37	96	52.031250	45.524850	1.347931e+01	2000	1	11	9
	38	97	53.437500	46.925606	1.317589e+01	2000	1	11	10
	38	96	53.437500	45.524850	1.291918e+01	2000	1	11	11
	39	97	54.843750	46.925606	1.269749e+01	2000	1	11	12
	40	97	56.250000	46.925606	1.241337e+01	2000	1	11	13
	41	97	57.656250	46.925606	1.215355e+01	2000	1	11	15
	41	99	57.656250	49.727115	1.201042e+01	2000	1	11	16
	41	99	57.656250	49.727115	1.195879e+01	2000	1	11	17
	42	99	59.062500	49.727115	1.186691e+01	2000	1	11	18
	42	99	59.062500	49.727115	1.181652e+01	2000	1	11	19
	43	99	60.468750	49.727115	1.179577e+01	2000	1	11	20
	43	99	60.468750	49.727115	1.165356e+01	2000	1	11	21
	44	100	61.875000	51.127867	1.160509e+01	2000	1	11	22
	44	100	61.875000	51.127867	1.154513e+01	2000	1	11	23
	45	99	63.281250	49.727115	1.145931e+01	2000	1	12	0
	46	100	64.687500	51.127867	1.136598e+01	2000	1	12	1
	46	100	64.687500	51.127867	1.138005e+01	2000	1	12	2
	46	100	64.687500	51.127867	1.129466e+01	2000	1	12	3
	47	100	66.093750	51.127867	1.122524e+01	2000	1	12	4
	48	100	67.500000	51.127867	1.133161e+01	2000	1	12	5
	48	100	67.500000	51.127867	1.134938e+01	2000	1	12	6
	49	100	68.906250	51.127867	1.132450e+01	2000	1	12	7
	50	100	70.312500	51.127867	1.137744e+01	2000	1	12	8
	50	100	70.312500	51.127867	1.138050e+01	2000	1	12	9
	51	100	71.718750	51.127867	1.147130e+01	2000	1	12	10
	52	100	73.125000	51.127867	1.143957e+01	2000	1	12	11
	53	100	74.531250	51.127867	1.151785e+01	2000	1	12	12
	53	100	74.531250	51.127867	1.153185e+01	2000	1	12	13
	54	100	75.937500	51.127867	1.140996e+01	2000	1	12	14
	55	100	77.343750	51.127867	1.148214e+01	2000	1	12	15
	55	100	77.343750	51.127867	1.129265e+01	2000	1	12	16
	57	100	80.156250	51.127867	1.117615e+01	2000	1	12	17
	57	100	80.156250	51.127867	1.109103e+01	2000	1	12	18
	58	100	81.562500	51.127867	1.086670e+01	2000	1	12	19
	59	100	82.968750	51.127867	1.066764e+01	2000	1	12	20
	59	100	82.968750	51.127867	1.047574e+01	2000	1	12	21
	60	100	84.375000	51.127867	1.026335e+01	2000	1	12	22
	60	100	84.375000	51.127867	9.955423e+00	2000	1	12	23
	61	100	85.781250	51.127867	9.725923e+00	2000	1	13	0
start	97	2000	1	9	0
	49	105	68.906250	58.131598	1.126493e+01	2000	1	9	0
	50	104	70.312500	56.730857	1.142583e+01	2000	1	9	1
	51	105	71.718750	58.131598	1.158062e+01	2000	1	9	2
	51	104	71.718750	56.730857	1.176605e+01	2000	1	9	3
	51	104	71.718750	56.730857	1.199573e+01	2000	1	9	4
	52	104	73.125000	56.730857	1.211628e+01	2000	1	9	5
	52	103	73.125000	55.330112	1.236078e+01	2000	1	9	6
	52	103	73.125000	55.330112	1.251071e+01	2000	1	9	7
	52	103	73.125000	55.330112	1.264765e+01	2000	1	9	8
	53	103	74.531250	55.330112	1.267899e+01	2000	1	9	9
	53	103	74.531250	55.330112	1.278077e+01	2000	1	9	10
	54	103	75.937500	55.330112	1.297459e+01	2000	1	9	11
	54	102	75.937500	53.929366	1.309665e+01	2000	1	9	12
	54	102	75.937500	53.929366	1.319071e+01	2000	1	9	13
	55	101	77.343750	52.528617	1.341115e+01	2000	1	9	14
	55	101	77.343750	52.528617	1.355332e+01	2000	1	9	15
	56	101	78.750000	52.528617	1.370929e+01	2000	1	9	16
	57	100	80.156250	51.127867	1.383135e+01	2000	1	9	17
	57	100	80.156250	51.127867	1.408700e+01	2000	1	9	18
	57	100	80.156250	51.127867	1.423249e+01	2000	1	9	19
	58	100	81.562500	51.127867	1.434069e+01	2000	1	9	20
	58	100	81.562500	51.127867	1.443136e+01	2000	1	9	21
	59	99	82.968750	49.727115	1.472400e+01	2000	1	9	22
	59	99	82.968750	49.727115	1.484520e+01	2000	1	9	23
	60	99	84.375000	49.727115	1.495196e+01	2000	1	10	0
	61	99	85.781250	49.727115	1.502673e+01	2000	1	10	1
	61	99	85.781250	49.727115	1.518148e+01	2000	1	10	2
	62	99	87.187500	49.727115	1.534429e+01	2000	1	10	3
	62	98	87.187500	48.326361	1.548678e+01	2000	1	10	4
	63	98	88.593750	48.326361	1.550503e+01	2000	1	10	5
	64	98	90.000000	48.326361	1.571054e+01	2000	1	10	6
	64	98	90.000000	48.326361	1.591481e+01	2000	1	10	7
	64	98	90.000000	48.326361	1.585886e+01	2000	1	10	8
	65	98	91.406250	48.326361	1.574386e+01	2000	1	10	9
	66	98	92.812500	48.326361	1.584562e+01	2000	1	10	10
	66	98	92.812500	48.326361	1.579531e+01	2000	1	10	11
	67	98	94.218750	48.326361	1.577839e+01	2000	1	10	12
	68	98	95.625000	48.326361	1.564386e+01	2000	1	10	13
	68	98	95.625000	48.326361	1.560709e+01	2000	1	10	14
	69	98	97.031250	48.326361	1.566380e+01	2000	1	10	15
	69	98	97.031250	48.326361	1.553757e+01	2000	1	10	16
	70	98	98.437500	48.326361	1.536342e+01	2000	1	10	17
	71	98	99.843750	48.326361	1.532875e+01	2000	1	10	18
	71	97	99.843750	46.925606	1.525403e+01	2000	1	10	19
	72	97	101.250000	46.925606	1.514682e+01	2000	1	10	20
	72	97	101.250000	46.925606	1.519346e+01	2000	1	10	21
	73	97	102.656250	46.925606	1.495777e+01	2000	1	10	22
	73	97	102.656250	46.925606	1.486313e+01	2000	1	10	23
	74	97	104.062500	46.925606	1.493796e+01	2000	1	11	0
	74	97	104.062500	46.925606	1.466619e+01	2000	1	11	1
	75	96	105.468750	45.524850	1.456521e+01	2000	1	11	2
	76	97	106.875000	46.925606	1.448566e+01	2000	1	11	3
	77	97	108.281250	46.925606	1.435460e+01	2000	1	11	4
	77	97	108.281250	46.925606	1.427518e+01	2000	1	11	5
	77	96	108.281250	45.524850	1.395593e+01	2000	1	11	6
	79	97	111.093750	46.925606	1.382825e+01	2000	1	11	7
	79	97	111.093750	46.925606	1.366499e+01	2000	1	11	8
	80	96	112.500000	45.524850	1.344510e+01	2000	1	11	9
	80	96	112.500000	45.524850	1.333281e+01	2000	1	11	10
	81	97	113.906250	46.925606	1.290247e+01	2000	1	11	11
	82	97	115.312500	46.925606	1.277204e+01	2000	1	11	12
	82	97	115.312500	46.925606	1.253181e+01	2000	1	11	13
	83	98	116.718750	48.326361	1.223846e+01	2000	1	11	14
	83	98	116.718750	48.326361	1.209983e+01	2000	1	11	15
	83	99	116.718750	49.727115	1.200083e+01	2000	1	11	16
	84	99	118.125000	49.727115	1.194276e+01	2000	1	11	17
	84	99	118.125000	49.727115	1.185758e+01	2000	1	11	18
	85	99	119.531250	49.727115	1.183756e+01	2000	1	11	19
	86	99	120.937500	49.727115	1.172315e+01	2000	1	11	20
	86	99	120.937500	49.727115	1.165427e+01	2000	1	11	21
	86	100	120.937500	51.127867	1.158975e+01	2000	1	11	22
	87	100	122.343750	51.127867	1.154307e+01	2000	1	11	23
	88	100	123.750000	51.127867	1.144175e+01	2000	1	12	0
	88	100	123.750000	51.127867	1.142886e+01	2000	1	12	1
	89	100	125.156250	51.127867	1.133810e+01	2000	1	12	2
	89	100	125.156250	51.127867	1.130630e+01	2000	1	12	3
	90	100	126.562500	51.127867	1.125785e+01	2000	1	12	4
	90	100	126.562500	51.127867	1.123590e+01	2000	1	12	5
	91	100	127.968750	51.127867	1.133051e+01	2000	1	12	6
	92	100	129.375000	51.127867	1.132375e+01	2000	1	12	7
	92	100	129.375000	51.127867	1.130637e+01	2000	1	12	8
	93	100	130.781250	51.127867	1.144029e+01	2000	1	12	9
	94	100	132.187500	51.127867	1.144321e+01	2000	1	12	10
	95	100	133.593750	51.127867	1.145043e+01	2000	1	12	11
	95	100	133.593750	51.127867	1.150355e+01	2000	1	12	12
	96	100	135.000000	51.127867	1.152154e+01	2000	1	12	13
	97	100	136.406250	51.127867	1.149077e+01	2000	1	12	14
	97	100	136.406250	51.127867	1.134816e+01	2000	1	12	15
	98	100	137.812500	51.127867	1.126605e+01	2000	1	12	16
	99	100	139.218750	51.127867	1.119152e+01	2000	1	12	17
	100	100	140.625000	51.127867	1.100588e+01	2000	1	12	18
	101	100	142.031250	51.127867	1.085269e+01	2000	1	12	19
	101	100	142.031250	51.127867	1.069169e+01	2000	1	12	20
	102	100	143.437500	51.127867	1.050632e+01	2000	1	12	21
	103	100	144.843750	51.127867	1.023499e+01	2000	1	12	22
	103	100	144.843750	51.127867	9.983768e+00	2000	1	12	23
	104	100	146.250000	51.127867	9.739920e+00	2000	1	13	0
start	97	2000	1	9	0
	92	105	129.375000	58.131598	1.126817e+01	2000	1	9	0
	93	104	130.781250	56.730857	1.148293e+01	2000	1	9	1
	93	104	130.781250	56.730857	1.169933e+01	2000	1	9	2
	93	104	130.781250	56.730857	1.185299e+01	2000	1	9	3
	93	104	130.781250	56.730857	1.198843e+01	2000	1	9	4
	94	103	132.187500	55.330112	1.213427e+01	2000	1	9	5
	94	103	132.187500	55.330112	1.230777e+01	2000	1	9	6
	95	104	133.593750	56.730857	1.245011e+01	2000	1	9	7
	96	103	135.000000	55.330112	1.258735e+01	2000	1	9	8
	96	103	135.000000	55.330112	1.274680e+01	2000	1	9	9
	96	103	135.000000	55.330112	1.288040e+01	2000	1	9	10
	96	103	135.000000	55.330112	1.297237e+01	2000	1	9	11
	97	102	136.406250	53.929366	1.315561e+01	2000	1	9	12
	97	102	136.406250	53.929366	1.330730e+01	2000	1	9	13
	98	101	137.812500	52.528617	1.336825e+01	2000	1	9	14
	98	101	137.812500	52.528617	1.358690e+01	2000	1	9	15
	98	101	137.812500	52.528617	1.368456e+01	2000	1	9	16
	99	100	139.218750	51.127867	1.388828e+01	2000	1	9	17
	99	100	139.218750	51.127867	1.400817e+01	2000	1	9	18
	100	100	140.625000	51.127867	1.422372e+01	2000	1	9	19
	101	100	142.031250	51.127867	1.429322e+01	2000	1	9	20
	101	100	142.031250	51.127867	1.450458e+01	2000	1	9	21
	102	99	143.437500	49.727115	1.466640e+01	2000	1	9	22
	102	99	143.437500	49.727115	1.489596e+01	2000	1	9	23
	103	99	144.843750	49.727115	1.493100e+01	2000	1	10	0
	103	99	144.843750	49.727115	1.510581e+01	2000	1	10	1
	104	99	146.250000	49.727115	1.524347e+01	2000	1	10	2
	104	98	146.250000	48.326361	1.532974e+01	2000	1	10	3
	105	99	147.656250	49.727115	1.546671e+01	2000	1	10	4
	106	98	149.062500	48.326361	1.553269e+01	2000	1	10	5
	106	98	149.062500	48.326361	1.575493e+01	2000	1	10	6
	106	98	149.062500	48.326361	1.569332e+01	2000	1	10	7
	107	98	150.468750	48.326361	1.574307e+01	2000	1	10	8
	108	98	151.875000	48.326361	1.586091e+01	2000	1	10	9
	108	98	151.875000	48.326361	1.581274e+01	2000	1	10	10
	109	98	153.281250	48.326361	1.585288e+01	2000	1	10	11
	110	98	154.687500	48.326361	1.570901e+01	2000	1	10	12
	110	98	154.687500	48.326361	1.568749e+01	2000	1	10	13
	111	98	156.093750	48.326361	1.570716e+01	2000	1	10	14
	111	98	156.093750	48.326361	1.555857e+01	2000	1	10	15
	112	98	157.500000	48.326361	1.547939e+01	2000	1	10	16
	113	98	158.906250	48.326361	1.544026e+01	2000	1	10	17
	113	97	158.906250	46.925606	1.535519e+01	2000	1	10	18
	113	97	158.906250	46.925606	1.522985e+01	2000	1	10	19
	114	97	160.312500	46.925606	1.515621e+01	2000	1	10	20
	115	97	161.718750	46.925606	1.519067e+01	2000	1	10	21
	115	97	161.718750	46.925606	1.506429e+01	2000	1	10	22
	116	97	163.125000	46.925606	1.494773e+01	2000	1	10	23
	117	97	164.531250	46.925606	1.475988e+01	2000	1	11	0
	117	97	164.531250	46.925606	1.469283e+01	2000	1	11	1
	118	97	165.937500	46.925606	1.471944e+01	2000	1	11	2
	118	97	165.937500	46.925606	1.444828e+01	2000	1	11	3
	119	97	167.343750	46.925606	1.426742e+01	2000	1	11	4
	120	97	168.750000	46.925606	1.423614e+01	2000	1	11	5
	120	96	168.750000	45.524850	1.416041e+01	2000	1	11	6
	121	97	170.156250	46.925606	1.382093e+01	2000	1	11	7
	122	97	171.562500	46.925606	1.355927e+01	2000	1	11	8
	123	97	172.968750	46.925606	1.343335e+01	2000	1	11	9
	123	97	172.968750	46.925606	1.327266e+01	2000	1	11	10
	123	96	172.968750	45.524850	1.292787e+01	2000	1	11	11
	124	96	174.375000	45.524850	1.261276e+01	2000	1	11	12
	125	97	175.781250	46.925606	1.251597e+01	2000	1	11	13
	125	97	175.781250	46.925606	1.221494e+01	2000	1	11	14
	126	98	177.187500	48.326361	1.213659e+01	2000	1	11	15
	126	99	177.187500	49.727115	1.203467e+01	2000	1	11	16
	126	99	177.187500	49.727115	1.190376e+01	2000	1	11	17
	127	99	178.593750	49.727115	1.186906e+01	2000	1	11	18
	128	99	180.000000	49.727115	1.187234e+01	2000	1	11	19
	128	99	180.000000	49.727115	1.182314e+01	2000	1	11	20
	128	100	180.000000	51.127867	1.166196e+01	2000	1	11	21
	130	99	182.812500	49.727115	1.155493e+01	2000	1	11	22
	130	100	182.812500	51.127867	1.155387e+01	2000	1	11	23
	130	100	182.812500	51.127867	1.152835e+01	2000	1	12	0
	131	100	184.218750	51.127867	1.139082e+01	2000	1	12	1
	131	100	184.218750	51.127867	1.130753e+01	2000	1	12	2
	132	100	185.625000	51.127867	1.132387e+01	2000	1	12	3
	132	100	185.625000	51.127867	1.124079e+01	2000	1	12	4
	133	100	187.031250	51.127867	1.126434e+01	2000	1	12	5
	134	100	188.437500	51.127867	1.126898e+01	2000	1	12	6
	135	100	189.843750	51.127867	1.130499e+01	2000	1	12	7
	135	100	189.843750	51.127867	1.143835e+01	2000	1	12	8
	135	100	189.843750	51.127867	1.133482e+01	2000	1	12	9
	137	100	192.656250	51.127867	1.145478e+01	2000	1	12	10
	137	100	192.656250	51.127867	1.154174e+01	2000	1	12	11
	138	100	194.062500	51.127867	1.141832e+01	2000	1	12	12
	139	100	195.468750	51.127867	1.154249e+01	2000	1	12	13
	139	100	195.468750	51.127867	1.148329e+01	2000	1	12	14
	140	100	196.875000	51.127867	1.133160e+01	2000	1	12	15
	141	100	198.281250	51.127867	1.132349e+01	2000	1	12	16
	142	100	199.687500	51.127867	1.116765e+01	2000	1	12	17
	142	100	199.687500	51.127867	1.100974e+01	2000	1	12	18
	143	100	201.093750	51.127867	1.083853e+01	2000	1	12	19
	144	100	202.500000	51.127867	1.074358e+01	2000	1	12	20
	144	100	202.500000	51.127867	1.045008e+01	2000	1	12	21
	146	100	205.312500	51.127867	1.023086e+01	2000	1	12	22
	146	100	205.312500	51.127867	1.001256e+01	2000	1	12	23
	146	100	205.312500	51.127867	9.699657e+00	2000	1	13	0
start	96	2000	1	9	0
	135	105	189.843750	58.131598	1.126337e+01	2000	1	9	0
	135	105	189.843750	58.131598	1.141939e+01	2000	1	9	1
	136	104	191.250000	56.730857	1.165404e+01	2000	1	9	2
	136	104	191.250000	56.730857	1.184649e+01	2000	1	9	3
	136	104	191.250000	56.730857	1.197584e+01	2000	1	9	4
	137	104	192.656250	56.730857	1.209702e+01	2000	1	9	5
	137	104	192.656250	56.730857	1.222451e+01	2000	1	9	6
	138	103	194.062500	55.330112	1.249425e+01	2000	1	9	7
	138	103	194.062500	55.330112	1.267252e+01	2000	1	9	8
	138	103	194.062500	55.330112	1.283032e+01	2000	1	9	9
	138	103	194.062500	55.330112	1.283144e+01	2000	1	9	10
	139	102	195.468750	53.929366	1.291837e+01	2000	1	9	11
	140	102	196.875000	53.929366	1.305015e+01	2000	1	9	12
	140	102	196.875000	53.929366	1.323402e+01	2000	1	9	13
	141	101	198.281250	52.528617	1.334369e+01	2000	1	9	14
	141	101	198.281250	52.528617	1.361475e+01	2000	1	9	15
	141	101	198.281250	52.528617	1.378269e+01	2000	1	9	16
	142	100	199.687500	51.127867	1.382966e+01	2000	1	9	17
	142	100	199.687500	51.127867	1.402780e+01	2000	1	9	18
	143	100	201.093750	51.127867	1.416774e+01	2000	1	9	19
	143	100	201.093750	51.127867	1.431846e+01	2000	1	9	20
	144	99	202.500000	49.727115	1.448903e+01	2000	1	9	21
	144	99	202.500000	49.727115	1.471843e+01	2000	1	9	22
	145	99	203.906250	49.727115	1.479163e+01	2000	1	9	23
	145	99	203.906250	49.727115	1.495998e+01	2000	1	10	0
	146	99	205.312500	49.727115	1.509292e+01	2000	1	10	1
	147	99	206.718750	49.727115	1.519141e+01	2000	1	10	2
	147	99	206.718750	49.727115	1.539317e+01	2000	1	10	3
	148	98	208.125000	48.326361	1.540584e+01	2000	1	10	4
	148	98	208.125000	48.326361	1.560109e+01	2000	1	10	5
	149	98	209.531250	48.326361	1.563045e+01	2000	1	10	6
	149	98	209.531250	48.326361	1.570184e+01	2000	1	10	7
	150	98	210.937500	48.326361	1.585983e+01	2000	1	10	8
	150	98	210.937500	48.326361	1.581139e+01	2000	1	10	9
	151	98	212.343750	48.326361	1.578405e+01	2000	1	10	10
	152	98	213.750000	48.326361	1.579368e+01	2000	1	10	11
	152	98	213.750000	48.326361	1.575809e+01	2000	1	10	12
	153	98	215.156250	48.326361	1.572542e+01	2000	1	10	13
	154	98	216.562500	48.326361	1.557928e+01	2000	1	10	14
	154	98	216.562500	48.326361	1.557703e+01	2000	1	10	15
	155	98	217.968750	48.326361	1.556977e+01	2000	1	10	16
	155	98	217.968750	48.326361	1.544771e+01	2000	1	10	17
	156	97	219.375000	46.925606	1.532296e+01	2000	1	10	18
	156	97	219.375000	46.925606	1.535402e+01	2000	1	10	19
	157	97	220.781250	46.925606	1.515290e+01	2000	1	10	20
	157	97	220.781250	46.925606	1.505853e+01	2000	1	10	21
	158	97	222.187500	46.925606	1.503503e+01	2000	1	10	22
	159	97	223.593750	46.925606	1.494782e+01	2000	1	10	23
	159	97	223.593750	46.925606	1.485806e+01	2000	1	11	0
	160	97	225.000000	46.925606	1.472695e+01	2000	1	11	1
	160	96	225.000000	45.524850	1.468086e+01	2000	1	11	2
	161	97	226.406250	46.925606	1.452085e+01	2000	1	11	3
	162	97	227.812500	46.925606	1.433014e+01	2000	1	11	4
	162	96	227.812500	45.524850	1.414585e+01	2000	1	11	5
	163	96	229.218750	45.524850	1.406198e+01	2000	1	11	6
	164	97	230.625000	46.925606	1.390207e+01	2000	1	11	7
	164	97	230.625000	46.925606	1.362869e+01	2000	1	11	8
	165	96	232.031250	45.524850	1.347931e+01	2000	1	11	9
	166	97	233.437500	46.925606	1.317589e+01	2000	1	11	10
	166	96	233.437500	45.524850	1.292527e+01	2000	1	11	11
	167	97	234.843750	46.925606	1.269749e+01	2000	1	11	12
	168	97	236.250000	46.925606	1.241337e+01	2000	1	11	13
	169	97	237.656250	46.925606	1.215355e+01	2000	1	11	15
	169	99	237.656250	49.727115	1.201042e+01	2000	1	11	16
	169	99	237.656250	49.727115	1.195879e+01	2000	1	11	17
	170	99	239.062500	49.727115	1.186691e+01	2000	1	11	18
	170	99	239.062500	49.727115	1.181652e+01	2000	1	11	19
	171	99	240.468750	49.727115	1.177792e+01	2000	1	11	20
	171	99	240.468750	49.727115	1.165356e+01	2000	1	11	21
	172	100	241.875000	51.127867	1.160509e+01	2000	1	11	22
	172	100	241.875000	51.127867	1.154513e+01	2000	1	11	23
	173	99	243.281250	49.727115	1.144729e+01	2000	1	12	0
	174	100	244.687500	51.127867	1.136598e+01	2000	1	12	1
	174	100	244.687500	51.127867	1.138005e+01	2000	1	12	2
	174	100	244.687500	51.127867	1.129466e+01	2000	1	12	3
	175	100	246.093750	51.127867	1.122524e+01	2000	1	12	4
	176	100	247.500000	51.127867	1.133161e+01	2000	1	12	5
	176	100	247.500000	51.127867	1.134938e+01	2000	1	12	6
	177	100	248.906250	51.127867	1.132450e+01	2000	1	12	7
	178	100	250.312500	51.127867	1.137744e+01	2000	1	12	8
	178	100	250.312500	51.127867	1.138050e+01	2000	1	12	9
